title_id,title,publisher,isbn,rank,weeks_on_list,list_id,bestsellers_date
987,CAMINO WINDS,Dell,9780593157770,14,0,18,2021-06-19
1671,SMALL TOWN DREAMS,St. Martin's,9781250796462,15,0,18,2021-06-19
626,A LONG WALK TO WATER,Houghton Mifflin Harcourt,9780547577319,1,0,19,2021-06-19
627,THE ONE AND ONLY IVAN,HarperCollins,9780061992278,2,0,19,2021-06-19
629,RESTART,Scholastic,9781338053807,3,0,19,2021-06-19
628,OUT OF MY MIND,Atheneum,9781416971719,4,0,19,2021-06-19
1131,FISH IN A TREE,Puffin,9780142426425,5,0,19,2021-06-19
1088,BROWN GIRL DREAMING,Puffin,9780147515827,6,0,19,2021-06-19
631,WISH,Square Fish,9781250144058,7,0,19,2021-06-19
947,THE CROSSOVER,Houghton Mifflin Harcourt,9780544935204,8,0,19,2021-06-19
403,A WOLF CALLED WANDER,Greenwillow,9780062895943,9,0,19,2021-06-19
76,THE GIRL WHO DRANK THE MOON,Algonquin,9781616207465,10,0,19,2021-06-19
1177,THEY BOTH DIE AT THE END,Quill Tree,9780062457806,1,0,20,2021-06-19
1090,WE WERE LIARS,Ember,9780385741279,2,0,20,2021-06-19
1132,SIX OF CROWS,Square Fish,9781250076960,3,0,20,2021-06-19
878,A GOOD GIRL'S GUIDE TO MURDER,Ember,9781984896391,4,0,20,2021-06-19
3697,A GOOD GIRL'S GUIDE TO MURDER,Ember,9781984896391,4,0,20,2021-06-19
1479,CROOKED KINGDOM,Square Fish,9781250076977,5,0,20,2021-06-19
857,THE BOOK THIEF,Knopf,9780375842207,6,0,20,2021-06-19
639,ALL AMERICAN BOYS,Atheneum/Caitlyn Dlouhy,9781481463348,7,0,20,2021-06-19
242,THE SUN IS ALSO A STAR,Ember,9780553496710,8,0,20,2021-06-19
1527,THE LAKE,Delacorte,9780593124970,9,0,20,2021-06-19
241,KING OF SCARS,Square Fish,9781250618979,10,0,20,2021-06-19
3339,KING OF SCARS,Square Fish,9781250618979,10,0,20,2021-06-19
1672,THE CELLIST,HarperCollins,9780062834911,1,1,1,2021-07-17
1576,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171345,2,11,1,2021-07-17
3793,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171345,2,11,1,2021-07-17
1673,IT'S BETTER THIS WAY,Ballantine,9781984818782,3,1,1,2021-07-17
1581,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,4,10,1,2021-07-17
3853,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,4,10,1,2021-07-17
1674,THE PAPER PALACE,Riverhead,9780593329825,5,2,1,2021-07-17
3777,THE PAPER PALACE,Riverhead,9780593329825,5,2,1,2021-07-17
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,6,139,1,2021-07-17
1241,A TIME FOR MERCY,Doubleday,9780593157817,7,18,1,2021-07-17
1629,MALIBU RISING,Ballantine,9781524798659,8,7,1,2021-07-17
3813,MALIBU RISING,Ballantine,9781524798659,8,7,1,2021-07-17
1358,THE MIDNIGHT LIBRARY,Viking,9780525559474,9,33,1,2021-07-17
3393,THE MIDNIGHT LIBRARY,Viking,9780525559474,9,33,1,2021-07-17
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square,9781501161933,10,3,1,2021-07-17
1642,IT ENDS WITH US,Atria,9781501110368,11,5,1,2021-07-17
1675,FALLING,Avid Reader,9781982177881,12,2,1,2021-07-17
1627,THE PRESIDENT'S DAUGHTER,"Little, Brown",9780316540711,13,6,1,2021-07-17
1577,PROJECT HAIL MARY,Ballantine,9780593135204,14,9,1,2021-07-17
3872,PROJECT HAIL MARY,Ballantine,9780593135204,14,9,1,2021-07-17
1364,THE SONG OF ACHILLES,Ecco,9780062060624,15,15,1,2021-07-17
1676,AMERICAN MARXISM,Threshold Editions,9781501135972,1,1,2,2021-07-17
1677,LANDSLIDE,Holt,9781250830012,2,1,2,2021-07-17
1678,"FRANKLY, WE DID WIN THIS ELECTION",Twelve,9781538734810,3,1,2,2021-07-17
1679,HOW I SAVED THE WORLD,Broadside,9780063049086,4,2,2,2021-07-17
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,5,47,2,2021-07-17
1680,THIS IS YOUR MIND ON PLANTS,Penguin Press,9780593296905,6,2,2,2021-07-17
3942,THIS IS YOUR MIND ON PLANTS,Penguin Press,9780593296905,6,2,2,2021-07-17
1586,KILLING THE MOB,St. Martin's,9781250273659,7,11,2,2021-07-17
1562,WHAT HAPPENED TO YOU?,Flatiron,9781250223180,8,12,2,2021-07-17
910,UNTAMED,Dial,9781984801258,9,71,2,2021-07-17
3573,UNTAMED,Dial,9781984801258,9,71,2,2021-07-17
1277,GREENLIGHTS,Crown,9780593139134,10,39,2,2021-07-17
3582,GREENLIGHTS,Crown,9780593139134,10,39,2,2021-07-17
1681,AN UGLY TRUTH,Harper,9780062960672,11,1,2,2021-07-17
1138,CASTE,Random House,9780593230251,12,50,2,2021-07-17
1682,TREJO,Atria,9781982150822,13,2,2,2021-07-17
1640,CRYING IN H MART,Knopf,9780525657743,14,9,2,2021-07-17
3952,CRYING IN H MART,Knopf,9780525657743,14,9,2,2021-07-17
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,15,13,2,2021-07-17
1672,THE CELLIST,Harper,9780062834867,1,1,3,2021-07-17
1674,THE PAPER PALACE,Riverhead,9780593329825,2,2,3,2021-07-17
3777,THE PAPER PALACE,Riverhead,9780593329825,2,2,3,2021-07-17
1576,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171345,3,11,3,2021-07-17
3793,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171345,3,11,3,2021-07-17
1673,IT'S BETTER THIS WAY,Ballantine,9781984818782,4,1,3,2021-07-17
1629,MALIBU RISING,Ballantine,9781524798659,5,7,3,2021-07-17
3813,MALIBU RISING,Ballantine,9781524798659,5,7,3,2021-07-17
1627,THE PRESIDENT'S DAUGHTER,"Little, Brown",9780316540711,6,6,3,2021-07-17
1683,NINE LIVES,Delacorte,9781984821430,7,2,3,2021-07-17
1358,THE MIDNIGHT LIBRARY,Viking,9780525559474,8,33,3,2021-07-17
3393,THE MIDNIGHT LIBRARY,Viking,9780525559474,8,33,3,2021-07-17
1684,THE PERSONAL LIBRARIAN,Berkley,9780593101537,9,3,3,2021-07-17
3821,THE PERSONAL LIBRARIAN,Berkley,9780593101537,9,3,3,2021-07-17
1675,FALLING,Avid Reader,9781982177881,10,2,3,2021-07-17
1685,THE FINAL GIRL SUPPORT GROUP,‎Berkley,9780593201237,11,1,3,2021-07-17
3892,THE FINAL GIRL SUPPORT GROUP,‎Berkley,9780593201237,11,1,3,2021-07-17
1630,GOLDEN GIRL,"Little, Brown",9780316420082,12,7,3,2021-07-17
3781,GOLDEN GIRL,"Little, Brown",9780316420082,12,7,3,2021-07-17
1577,PROJECT HAIL MARY,Ballantine,9780593135204,13,11,3,2021-07-17
3872,PROJECT HAIL MARY,Ballantine,9780593135204,13,11,3,2021-07-17
1628,THE MAIDENS,Celadon,9781250304452,14,5,3,2021-07-17
3794,THE MAIDENS,Celadon,9781250304452,14,5,3,2021-07-17
1429,THE FOUR WINDS,St. Martin's,9781250178602,15,24,3,2021-07-17
3814,THE FOUR WINDS,St. Martin's,9781250178602,15,24,3,2021-07-17
1676,AMERICAN MARXISM,Threshold Editions,9781501135972,1,1,4,2021-07-17
1677,LANDSLIDE,Holt,9781250830012,2,1,4,2021-07-17
1679,HOW I SAVED THE WORLD,Broadside,9780063049086,3,2,4,2021-07-17
1678,"FRANKLY, WE DID WIN THIS ELECTION",Twelve,9781538734803,4,1,4,2021-07-17
1680,THIS IS YOUR MIND ON PLANTS,Penguin Press,9780593296905,5,2,4,2021-07-17
3942,THIS IS YOUR MIND ON PLANTS,Penguin Press,9780593296905,5,2,4,2021-07-17
1586,KILLING THE MOB,St. Martin's,9781250273659,6,11,4,2021-07-17
1562,WHAT HAPPENED TO YOU?,Flatiron,9781250223180,7,12,4,2021-07-17
910,UNTAMED,Dial,9781984801258,8,71,4,2021-07-17
3573,UNTAMED,Dial,9781984801258,8,71,4,2021-07-17
1277,GREENLIGHTS,Crown,9780593139134,9,39,4,2021-07-17
3582,GREENLIGHTS,Crown,9780593139134,9,39,4,2021-07-17
1138,CASTE,Random House,9780593230251,10,50,4,2021-07-17
1682,TREJO,Atria,9781982150822,11,2,4,2021-07-17
1563,THE BOMBER MAFIA,"Little, Brown",9780316296618,12,12,4,2021-07-17
1640,CRYING IN H MART,Knopf,9780525657743,13,11,4,2021-07-17
3952,CRYING IN H MART,Knopf,9780525657743,13,11,4,2021-07-17
1681,AN UGLY TRUTH,Harper,9780062960672,14,1,4,2021-07-17
1439,THINK AGAIN,Viking,9781984878106,15,21,4,2021-07-17
1581,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,1,10,5,2021-07-17
3853,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,1,10,5,2021-07-17
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,2,16,5,2021-07-17
1364,THE SONG OF ACHILLES,Ecco,9780062060624,3,39,5,2021-07-17
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square,9781501161933,4,19,5,2021-07-17
1642,IT ENDS WITH US,Atria,9781501110368,5,11,5,2021-07-17
203,THE SILENT PATIENT,Celadon,9781250301703,6,11,5,2021-07-17
3032,THE SILENT PATIENT,Celadon,9781250301703,6,11,5,2021-07-17
1183,ANXIOUS PEOPLE,Washington Square/Atria,9781501160844,7,2,5,2021-07-17
3394,ANXIOUS PEOPLE,Washington Square/Atria,9781501160844,7,2,5,2021-07-17
1006,BEACH READ,Berkley,9781984806734,8,20,5,2021-07-17
3474,BEACH READ,Berkley,9781984806734,8,20,5,2021-07-17
1686,WHILE WE WERE DATING,Berkley,9780593100851,9,1,5,2021-07-17
3868,WHILE WE WERE DATING,Berkley,9780593100851,9,1,5,2021-07-17
114,CIRCE,Back Bay,9780316556323,10,58,5,2021-07-17
377,THE UNHONEYMOONERS,Gallery,9781501128035,11,7,5,2021-07-17
3093,THE UNHONEYMOONERS,Gallery,9781501128035,11,7,5,2021-07-17
1241,A TIME FOR MERCY,Bantam,9780593157824,12,3,5,2021-07-17
498,THE UNDERGROUND RAILROAD,Anchor,9780345804327,13,13,5,2021-07-17
1687,THE SHADOW,Grand Central,9781538703953,14,1,5,2021-07-17
393,"RED, WHITE AND ROYAL BLUE",Griffin,9781250316776,15,17,5,2021-07-17
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,1,143,6,2021-07-17
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,2,66,6,2021-07-17
119,BORN A CRIME,One World,9780399588198,3,127,6,2021-07-17
55,JUST MERCY,One World,9780812984965,4,258,6,2021-07-17
1688,THE BEAUTY IN BREAKING,Riverhead,9780525537397,5,3,6,2021-07-17
3580,THE BEAUTY IN BREAKING,Riverhead,9780525537397,5,3,6,2021-07-17
20,SAPIENS,Harper Perennial,9780062316110,6,153,6,2021-07-17
458,OUTLIERS,"Back Bay/Little, Brown",9780316017930,7,337,6,2021-07-17
1689,KITCHEN CONFIDENTIAL,Ecco,9780060899226,8,65,6,2021-07-17
58,WHITE FRAGILITY,Beacon,9780807047415,9,150,6,2021-07-17
49,KILLERS OF THE FLOWER MOON,Vintage,9780307742483,10,88,6,2021-07-17
57,GRIT,Scribner,9781501111112,11,86,6,2021-07-17
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,12,279,6,2021-07-17
781,THE SOUL OF AN OCTOPUS,Atria,9781451697728,13,4,6,2021-07-17
125,HOW TO CHANGE YOUR MIND,Penguin,9780735224155,14,21,6,2021-07-17
1147,MY GRANDMOTHER'S HANDS,Central Recovery,9781942094470,15,25,6,2021-07-17
742,"THE BOY, THE MOLE, THE FOX AND THE HORSE",HarperOne,9780062976581,1,85,7,2021-07-17
128,ATOMIC HABITS,Avery,9780735211292,2,86,7,2021-07-17
400,THE GIFTS OF IMPERFECTION,Random House,9781592858491,3,84,7,2021-07-17
1690,SUBPAR PARKS,Plume,9780593185544,4,1,7,2021-07-17
232,THE FIVE LOVE LANGUAGES,Northfield,9780802412706,5,340,7,2021-07-17
67,THE SUBTLE ART OF NOT GIVING A F*CK,Harper,9780062457714,6,211,7,2021-07-17
68,YOU ARE A BADASS,Running Press,9780762447695,7,237,7,2021-07-17
1600,WORLD TRAVEL,Ecco,9780062802798,8,13,7,2021-07-17
1691,THE COMFORT BOOK,Penguin Life,9780143136668,9,2,7,2021-07-17
3933,THE COMFORT BOOK,Penguin Life,9780143136668,9,2,7,2021-07-17
1692,"LOVE PEOPLE, USE THINGS",Celadon,9781250236517,10,1,7,2021-07-17
73,WONDER,Knopf,9780375869020,1,305,8,2021-07-17
176,REFUGEE,Scholastic,9780545880831,2,139,8,2021-07-17
1450,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975164,3,24,8,2021-07-17
4078,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975164,3,24,8,2021-07-17
1693,"ALI CROSS: LIKE FATHER, LIKE SON",jimmy patterson,9780316500135,4,3,8,2021-07-17
1326,THE ICKABOG,Scholastic,9781338732870,5,36,8,2021-07-17
1020,THE ONE AND ONLY BOB,HarperCollins,9780062991317,6,63,8,2021-07-17
3734,THE ONE AND ONLY BOB,HarperCollins,9780062991317,6,63,8,2021-07-17
1602,BEST NERDS FOREVER,jimmy patterson,9780316500241,7,10,8,2021-07-17
4086,BEST NERDS FOREVER,jimmy patterson,9780316500241,7,10,8,2021-07-17
1449,GROUND ZERO,Scholastic,9781338245752,8,17,8,2021-07-17
4082,GROUND ZERO,Scholastic,9781338245752,8,17,8,2021-07-17
1694,"DUDE PERFECT 101 TRICKS, TIPS, AND COOL STUFF",Thomas Nelson,9781400217076,9,4,8,2021-07-17
1648,THE GAME MASTER: SUMMER SCHOOLED,HarperCollins,9780063025073,10,6,8,2021-07-17
1695,"TIME FOR SCHOOL, LITTLE BLUE TRUCK",Houghton Mifflin Harcourt,9780358412243,1,4,9,2021-07-17
500,THE PIGEON HAS TO GO TO SCHOOL!,Hyperion,9781368046459,2,32,9,2021-07-17
85,THE WONDERFUL THINGS YOU WILL BE,Random House,9780385376716,3,271,9,2021-07-17
682,"GOOD NIGHT, LITTLE BLUE TRUCK",Houghton Mifflin Harcourt,9781328852137,4,28,9,2021-07-17
83,DRAGONS LOVE TACOS,Dial,9780803736801,5,317,9,2021-07-17
750,HOW TO CATCH A UNICORN,Sourcebooks Wonderland,9781492669739,6,31,9,2021-07-17
91,GRUMPY MONKEY,Random House,9780553537864,7,56,9,2021-07-17
1368,HOW TO CATCH A MERMAID,Sourcebooks Wonderland,9781492662471,8,5,9,2021-07-17
88,THE DAY THE CRAYONS QUIT,Philomel,9780399255373,9,317,9,2021-07-17
1073,ALL ARE WELCOME,Knopf,9780525579649,10,24,9,2021-07-17
94,HARRY POTTER,Scholastic,9780590353427,1,643,10,2021-07-17
93,DIARY OF A WIMPY KID,Amulet,9781419748684,2,644,10,2021-07-17
1512,SHADOW AND BONE TRILOGY,Square Fish,9781250027436,3,19,10,2021-07-17
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9780786838653,4,580,10,2021-07-17
1509,AWESOME FRIENDLY KID,Amulet,9781419756979,5,18,10,2021-07-17
182,WINGS OF FIRE,Scholastic,9781338214543,6,123,10,2021-07-17
1696,SIMON SNOW TRILOGY,Wednesday,9781250254337,7,2,10,2021-07-17
595,THE LAST KIDS ON EARTH,Viking,9780670016617,8,76,10,2021-07-17
97,CAPTAIN UNDERPANTS,Scholastic,9781338347241,9,257,10,2021-07-17
1511,FIVE NIGHTS AT FREDDY'S: FAZBEAR FRIGHTS,Scholastic,9781338739992,10,18,10,2021-07-17
103,THE HATE U GIVE,Balzer + Bray,9780062498533,1,223,11,2021-07-17
107,ONE OF US IS LYING,Delacorte,9781524714680,2,181,11,2021-07-17
933,STAMPED,"Little, Brown",9780316453691,3,69,11,2021-07-17
1410,LORE,Disney-Hyperion,9781484778203,4,27,11,2021-07-17
4058,LORE,Disney-Hyperion,9781484778203,4,27,11,2021-07-17
1606,REALM BREAKER,HarperTeen,9780062872623,5,11,11,2021-07-17
4068,REALM BREAKER,HarperTeen,9780062872623,5,11,11,2021-07-17
1697,THE TAKING OF JAKE LIVINGSTON,Putnam,9781984812537,6,1,11,2021-07-17
1698,SIX CRIMSON CRANES,Knopf,9780593300916,7,2,11,2021-07-17
4066,SIX CRIMSON CRANES,Knopf,9780593300916,7,2,11,2021-07-17
1513,FIREKEEPER'S DAUGHTER,Holt,9781250766564,8,17,11,2021-07-17
4032,FIREKEEPER'S DAUGHTER,Holt,9781250766564,8,17,11,2021-07-17
1654,ACE OF SPADES,Feiwel & Friends,9781250800817,9,7,11,2021-07-17
4038,ACE OF SPADES,Feiwel & Friends,9781250800817,9,7,11,2021-07-17
1332,THESE VIOLENT DELIGHTS,Margaret K. McElderry,9781534457690,10,11,11,2021-07-17
3728,THESE VIOLENT DELIGHTS,Margaret K. McElderry,9781534457690,10,11,11,2021-07-17
1576,THE LAST THING HE TOLD ME,Simon & Schuster Audio,9781797123196,1,0,12,2021-07-17
3793,THE LAST THING HE TOLD ME,Simon & Schuster Audio,9781797123196,1,0,12,2021-07-17
1577,PROJECT HAIL MARY,Audible Studios,DBKADBL051843,2,0,12,2021-07-17
3872,PROJECT HAIL MARY,Audible Studios,DBKADBL051843,2,0,12,2021-07-17
1674,THE PAPER PALACE,Penguin Audio,9780593412503,3,0,12,2021-07-17
3777,THE PAPER PALACE,Penguin Audio,9780593412503,3,0,12,2021-07-17
1358,THE MIDNIGHT LIBRARY,Penguin Audio,9780593340233,4,0,12,2021-07-17
3393,THE MIDNIGHT LIBRARY,Penguin Audio,9780593340233,4,0,12,2021-07-17
1629,MALIBU RISING,Random House Audio,9781984845344,5,0,12,2021-07-17
3813,MALIBU RISING,Random House Audio,9781984845344,5,0,12,2021-07-17
1699,BLACK ICE,Simon & Schuster Audio,9781797122205,6,0,12,2021-07-17
1672,THE CELLIST,HarperAudio,9780062835031,7,0,12,2021-07-17
1700,FALSE WITNESS,Blackstone,9781504780292,8,0,12,2021-07-17
1218,DUNE,Macmillan Audio,9781427201447,9,0,12,2021-07-17
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,10,0,12,2021-07-17
1429,THE FOUR WINDS,Macmillan Audio,9781250317247,11,0,12,2021-07-17
3814,THE FOUR WINDS,Macmillan Audio,9781250317247,11,0,12,2021-07-17
1627,THE PRESIDENT'S DAUGHTER,Hachette Audio,9781549135194,12,0,12,2021-07-17
1581,PEOPLE WE MEET ON VACATION,Penguin Audio,9780593346808,13,0,12,2021-07-17
3853,PEOPLE WE MEET ON VACATION,Penguin Audio,9780593346808,13,0,12,2021-07-17
1675,FALLING,Simon & Schuster Audio,9781797128221,14,0,12,2021-07-17
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Simon & Schuster Audio,9781508236610,15,0,12,2021-07-17
1277,GREENLIGHTS,Random House Audio,9780593294185,1,0,13,2021-07-17
3582,GREENLIGHTS,Random House Audio,9780593294185,1,0,13,2021-07-17
1701,I ALONE CAN FIX IT,Penguin Audio,9780593505069,2,0,13,2021-07-17
1676,AMERICAN MARXISM,Simon & Schuster Audio,9781797122083,3,0,13,2021-07-17
1562,WHAT HAPPENED TO YOU?,Macmillan Audio,9781250260635,4,0,13,2021-07-17
1677,LANDSLIDE,Macmillan Audio,9781250832801,5,0,13,2021-07-17
1680,THIS IS YOUR MIND ON PLANTS,Penguin Audio,9780593413104,6,0,13,2021-07-17
3942,THIS IS YOUR MIND ON PLANTS,Penguin Audio,9780593413104,6,0,13,2021-07-17
1702,MEATEATER'S CAMPFIRE STORIES: CLOSE CALLS,Random House Audio,9780593400241,7,0,13,2021-07-17
1678,"FRANKLY, WE DID WIN THIS ELECTION",Hachette Audio,9781549102356,8,0,13,2021-07-17
59,THE BODY KEEPS THE SCORE,Penguin Audio,9780593412701,9,0,13,2021-07-17
1703,THE AUTHORITARIAN MOMENT,HarperAudio,9780063001855,10,0,13,2021-07-17
1679,HOW I SAVED THE WORLD,HarperAudio,9780063049116,11,0,13,2021-07-17
910,UNTAMED,Random House Audio,9780593156070,12,0,13,2021-07-17
3573,UNTAMED,Random House Audio,9780593156070,12,0,13,2021-07-17
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,13,0,13,2021-07-17
1305,A PROMISED LAND,Random House Audio,9780525633723,14,0,13,2021-07-17
3572,A PROMISED LAND,Random House Audio,9780525633723,14,0,13,2021-07-17
1563,THE BOMBER MAFIA,Pushkin Industries,9781735803227,15,0,13,2021-07-17
128,ATOMIC HABITS,Avery,9780735211292,1,0,14,2021-07-17
127,DARE TO LEAD,Random House,9780399592522,2,0,14,2021-07-17
1587,NOISE,"Little, Brown Spark",9780316451406,3,0,14,2021-07-17
458,OUTLIERS,"Back Bay/Little, Brown",9780316017930,4,0,14,2021-07-17
1681,AN UGLY TRUTH,Harper,9780062960672,5,0,14,2021-07-17
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,6,0,14,2021-07-17
57,GRIT,Scribner,9781501111112,7,0,14,2021-07-17
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,8,0,14,2021-07-17
1658,WINNING,Scribner,9781982168865,9,0,14,2021-07-17
1537,EMPIRE OF PAIN,Doubleday,9780385545686,10,0,14,2021-07-17
1520,MOTHERING HEIGHTS,Scholastic,9781338680454,1,0,17,2021-07-17
1521,"CHAINSAW MAN, VOL. 1",VIZ Media,9781974709939,2,0,17,2021-07-17
1704,THE BAD GUYS IN CUT TO THE CHASE,Scholastic,9781338329520,3,0,17,2021-07-17
1705,THE ADVENTURE ZONE: THE CRYSTAL KINGDOM,First Second,9781250232656,4,0,17,2021-07-17
1458,GRIME AND PUNISHMENT,Scholastic,9781338535624,5,0,17,2021-07-17
1376,CAT KID COMIC CLUB,Scholastic,9781338712766,6,0,17,2021-07-17
1706,KAREN'S KITTYCAT CLUB,Scholastic,9781338356212,7,0,17,2021-07-17
1659,"MY HERO ACADEMIA, VOL. 28",VIZ Media,9781974722884,8,0,17,2021-07-17
1462,FOR WHOM THE BALL ROLLS,Scholastic,9781338236590,9,0,17,2021-07-17
1461,FETCH-22,Scholastic,9781338323214,10,0,17,2021-07-17
1464,THE TWISTED ONES,Scholastic,9781338629767,11,0,17,2021-07-17
3139,THE TWISTED ONES,Scholastic,9781338629767,11,0,17,2021-07-17
1457,CLAUDIA AND THE NEW GIRL,Scholastic,9781338304572,12,0,17,2021-07-17
1615,TRULY TYLER,Balzer + Bray,9780062894564,13,0,17,2021-07-17
1378,"ATTACK ON TITAN, VOL. 1",Kodansha,9781612620244,14,0,17,2021-07-17
617,NEW KID,HarperCollins,9780062691194,15,0,17,2021-07-17
3357,NEW KID,HarperCollins,9780062691194,15,0,17,2021-07-17
1241,A TIME FOR MERCY,Dell,9780593157817,1,0,18,2021-07-17
1664,ONCE UPON A TIME IN HOLLYWOOD,Harper Perennial,9780063112520,2,0,18,2021-07-17
559,THE INSTITUTE,Pocket,9781982110574,3,0,18,2021-07-17
3131,THE INSTITUTE,Pocket,9781982110574,3,0,18,2021-07-17
900,THE BOY FROM THE WOODS,Grand Central,9781538748176,4,0,18,2021-07-17
3419,THE BOY FROM THE WOODS,Grand Central,9781538748176,4,0,18,2021-07-17
1707,CLOSE TO YOU,Silhouette,9781335230850,5,0,18,2021-07-17
1056,DADDY'S GIRLS,Dell,9780399179648,6,0,18,2021-07-17
1359,NYPD RED 6,Grand Central,9781538735459,7,0,18,2021-07-17
1708,SUSANNAH'S GARDEN,MIRA,9780778311461,8,0,18,2021-07-17
1709,SHAKEUP,Putnam,9780593188330,9,0,18,2021-07-17
1710,HALF MOON BAY,Ballantine,9780525620105,10,0,18,2021-07-17
1711,A BRAMBLEBERRY SUMMER,Harlequin,9781335917782,11,0,18,2021-07-17
1096,CAJUN JUSTICE,Grand Central,9781538752340,12,0,18,2021-07-17
1712,SOMEONE WE KNOW,Penguin,9780525507581,13,0,18,2021-07-17
1713,DEVIL IN DISGUISE,Avon,9780062371973,14,0,18,2021-07-17
1433,FAITHLESS IN DEATH,St. Martin's,9781250771827,15,0,18,2021-07-17
626,A LONG WALK TO WATER,Houghton Mifflin Harcourt,9780547577319,1,0,19,2021-07-17
627,THE ONE AND ONLY IVAN,HarperCollins,9780061992278,2,0,19,2021-07-17
628,OUT OF MY MIND,Atheneum,9781416971719,3,0,19,2021-07-17
1131,FISH IN A TREE,Puffin,9780142426425,4,0,19,2021-07-17
631,WISH,Square Fish,9781250144058,5,0,19,2021-07-17
629,RESTART,Scholastic,9781338053807,6,0,19,2021-07-17
1088,BROWN GIRL DREAMING,Puffin,9780147515827,7,0,19,2021-07-17
633,I AM MALALA,"Little, Brown",9780316327916,8,0,19,2021-07-17
947,THE CROSSOVER,Houghton Mifflin Harcourt,9780544935204,9,0,19,2021-07-17
403,A WOLF CALLED WANDER,Greenwillow,9780062895943,10,0,19,2021-07-17
1177,THEY BOTH DIE AT THE END,Quill Tree,9780062457806,1,0,20,2021-07-17
1090,WE WERE LIARS,Ember,9780385741279,2,0,20,2021-07-17
878,A GOOD GIRL'S GUIDE TO MURDER,Ember,9781984896391,3,0,20,2021-07-17
3697,A GOOD GIRL'S GUIDE TO MURDER,Ember,9781984896391,3,0,20,2021-07-17
1132,SIX OF CROWS,Square Fish,9781250076960,4,0,20,2021-07-17
857,THE BOOK THIEF,Knopf,9780375842207,5,0,20,2021-07-17
1527,THE LAKE,Delacorte,9780593124970,6,0,20,2021-07-17
1479,CROOKED KINGDOM,Square Fish,9781250076977,7,0,20,2021-07-17
1714,14 WAYS TO DIE,Sourcebooks Fire,9781728231860,8,0,20,2021-07-17
636,LONG WAY DOWN,Atheneum/Caitlyn Dlouhy,9781481438261,9,0,20,2021-07-17
1333,THE INHERITANCE GAMES,"Little, Brown",9780759555402,10,0,20,2021-07-17
3701,THE INHERITANCE GAMES,"Little, Brown",9780759555402,10,0,20,2021-07-17
1715,BLOODLESS,Grand Central,9781538736715,1,1,1,2021-08-21
1716,BILLY SUMMERS,Scribner,9781982173616,2,3,1,2021-08-21
3795,BILLY SUMMERS,Scribner,9781982173616,2,3,1,2021-08-21
1717,COMPLICATIONS,Delacorte,9781984821508,3,1,1,2021-08-21
1718,THE NOISE,"Little, Brown",9780316499897,4,1,1,2021-08-21
1642,IT ENDS WITH US,Atria,9781501110368,5,10,1,2021-08-21
1576,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171369,6,16,1,2021-08-21
3793,THE LAST THING HE TOLD ME,Simon & Schuster,9781501171369,6,16,1,2021-08-21
1581,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,7,15,1,2021-08-21
3853,PEOPLE WE MEET ON VACATION,Berkley,9781984806758,7,15,1,2021-08-21
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square,9781501161933,8,8,1,2021-08-21
10,NINE PERFECT STRANGERS,Flatiron,9781250069832,9,12,1,2021-08-21
1364,THE SONG OF ACHILLES,Ecco,9780062060624,10,19,1,2021-08-21
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,11,144,1,2021-08-21
1358,THE MIDNIGHT LIBRARY,Viking,9780525559474,12,38,1,2021-08-21
3393,THE MIDNIGHT LIBRARY,Viking,9780525559474,12,38,1,2021-08-21
1674,THE PAPER PALACE,Riverhead,9780593329825,13,7,1,2021-08-21
3777,THE PAPER PALACE,Riverhead,9780593329825,13,7,1,2021-08-21
1629,MALIBU RISING,Ballantine,9781524798659,14,12,1,2021-08-21
3813,MALIBU RISING,Ballantine,9781524798659,14,12,1,2021-08-21
